,Unnamed: 0,functionality,case_id,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ,context,cluster,women,trans people,gay people,black people,disabled people,Muslims,immigrants,twitter-roberta-base-hate-latest
2309,2309,ident_pos_nh,2395,Trans people like you are gorgeous. ,non-hateful,trans people,-,gorgeous,gorgeous,177.0,26.0,508,[IDENTITY_P] like you are gorgeous.,Trans people like you are gorgeous. ,6,False,True,False,False,False,False,False,non-hateful
2310,2310,ident_pos_nh,2396,Gay people like you are gorgeous. ,non-hateful,gay people,-,gorgeous,gorgeous,178.0,26.0,508,[IDENTITY_P] like you are gorgeous.,Gay people like you are gorgeous. ,3,False,False,True,False,False,False,False,non-hateful
2311,2311,ident_pos_nh,2397,Black people like you are gorgeous. ,non-hateful,black people,-,gorgeous,gorgeous,179.0,26.0,508,[IDENTITY_P] like you are gorgeous.,Black people like you are gorgeous. ,4,False,False,False,True,False,False,False,non-hateful
2312,2312,ident_pos_nh,2398,Disabled people like you are gorgeous. ,non-hateful,disabled people,-,gorgeous,gorgeous,180.0,26.0,508,[IDENTITY_P] like you are gorgeous.,Disabled people like you are gorgeous. ,2,False,False,False,False,True,False,False,non-hateful
2313,2313,ident_pos_nh,2399,Muslims like you are gorgeous. ,non-hateful,Muslims,-,gorgeous,gorgeous,181.0,26.0,508,[IDENTITY_P] like you are gorgeous.,Muslims like you are gorgeous. ,1,False,False,False,False,False,True,False,non-hateful
2314,2314,ident_pos_nh,2400,Immigrants like you are gorgeous. ,non-hateful,immigrants,-,gorgeous,gorgeous,182.0,26.0,508,[IDENTITY_P] like you are gorgeous.,Immigrants like you are gorgeous. ,5,False,False,False,False,False,False,True,non-hateful
2315,2315,ident_pos_nh,2401,All women like them are amazing. ,non-hateful,women,-,amazing,amazing,190.0,28.0,509,All [IDENTITY_P] like them are amazing.,All women like them are amazing. ,0,True,False,False,False,False,False,False,non-hateful
2316,2316,ident_pos_nh,2402,All trans people like them are amazing. ,non-hateful,trans people,-,amazing,amazing,191.0,28.0,509,All [IDENTITY_P] like them are amazing.,All trans people like them are amazing. ,6,False,True,False,False,False,False,False,non-hateful
2317,2317,ident_pos_nh,2403,All gay people like them are amazing. ,non-hateful,gay people,-,amazing,amazing,192.0,28.0,509,All [IDENTITY_P] like them are amazing.,All gay people like them are amazing. ,3,False,False,True,False,False,False,False,non-hateful
2318,2318,ident_pos_nh,2404,All black people like them are amazing. ,non-hateful,black people,-,amazing,amazing,193.0,28.0,509,All [IDENTITY_P] like them are amazing.,All black people like them are amazing. ,4,False,False,False,True,False,False,False,non-hateful
2319,2319,ident_pos_nh,2405,All disabled people like them are amazing. ,non-hateful,disabled people,-,amazing,amazing,194.0,28.0,509,All [IDENTITY_P] like them are amazing.,All disabled people like them are amazing. ,2,False,False,False,False,True,False,False,non-hateful
2320,2320,ident_pos_nh,2406,All Muslims like them are amazing. ,non-hateful,Muslims,-,amazing,amazing,195.0,28.0,509,All [IDENTITY_P] like them are amazing.,All Muslims like them are amazing. ,1,False,False,False,False,False,True,False,non-hateful
2321,2321,ident_pos_nh,2407,All immigrants like them are amazing. ,non-hateful,immigrants,-,amazing,amazing,196.0,28.0,509,All [IDENTITY_P] like them are amazing.,All immigrants like them are amazing. ,5,False,False,False,False,False,False,True,non-hateful
2322,2322,ident_pos_nh,2408,Women being in charge is a credit to our society. ,non-hateful,women,-,credit,credit,211.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Women being in charge is a credit to our society. ,0,True,False,False,False,False,False,False,non-hateful
2323,2323,ident_pos_nh,2409,Trans people being in charge is a credit to our society. ,non-hateful,trans people,-,credit,credit,212.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Trans people being in charge is a credit to our society. ,6,False,True,False,False,False,False,False,non-hateful
2324,2324,ident_pos_nh,2410,Gay people being in charge is a credit to our society. ,non-hateful,gay people,-,credit,credit,213.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Gay people being in charge is a credit to our society. ,3,False,False,True,False,False,False,False,non-hateful
2325,2325,ident_pos_nh,2411,Black people being in charge is a credit to our society. ,non-hateful,black people,-,credit,credit,214.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Black people being in charge is a credit to our society. ,4,False,False,False,True,False,False,False,non-hateful
2326,2326,ident_pos_nh,2412,Disabled people being in charge is a credit to our society. ,non-hateful,disabled people,-,credit,credit,215.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Disabled people being in charge is a credit to our society. ,2,False,False,False,False,True,False,False,non-hateful
2327,2327,ident_pos_nh,2413,Muslims being in charge is a credit to our society. ,non-hateful,Muslims,-,credit,credit,216.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Muslims being in charge is a credit to our society. ,1,False,False,False,False,False,True,False,non-hateful
2328,2328,ident_pos_nh,2414,Immigrants being in charge is a credit to our society. ,non-hateful,immigrants,-,credit,credit,217.0,31.0,510,[IDENTITY_P] being in charge is a credit to our society.,Immigrants being in charge is a credit to our society. ,5,False,False,False,False,False,False,True,non-hateful
2329,2329,ident_pos_nh,2415,Only women are that kind and compassionate. ,non-hateful,women,-,"kind, compassionate","kind, compassionate",225.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only women are that kind and compassionate. ,0,True,False,False,False,False,False,False,non-hateful
2330,2330,ident_pos_nh,2416,Only trans people are that kind and compassionate. ,non-hateful,trans people,-,"kind, compassionate","kind, compassionate",226.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only trans people are that kind and compassionate. ,6,False,True,False,False,False,False,False,non-hateful
2331,2331,ident_pos_nh,2417,Only gay people are that kind and compassionate. ,non-hateful,gay people,-,"kind, compassionate","kind, compassionate",227.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only gay people are that kind and compassionate. ,3,False,False,True,False,False,False,False,non-hateful
2332,2332,ident_pos_nh,2418,Only black people are that kind and compassionate. ,non-hateful,black people,-,"kind, compassionate","kind, compassionate",228.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only black people are that kind and compassionate. ,4,False,False,False,True,False,False,False,non-hateful
2333,2333,ident_pos_nh,2419,Only disabled people are that kind and compassionate. ,non-hateful,disabled people,-,"kind, compassionate","kind, compassionate",229.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only disabled people are that kind and compassionate. ,2,False,False,False,False,True,False,False,non-hateful
2334,2334,ident_pos_nh,2420,Only Muslims are that kind and compassionate. ,non-hateful,Muslims,-,"kind, compassionate","kind, compassionate",230.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only Muslims are that kind and compassionate. ,1,False,False,False,False,False,True,False,non-hateful
2335,2335,ident_pos_nh,2421,Only immigrants are that kind and compassionate. ,non-hateful,immigrants,-,"kind, compassionate","kind, compassionate",231.0,33.0,511,Only [IDENTITY_P] are that kind and compassionate.,Only immigrants are that kind and compassionate. ,5,False,False,False,False,False,False,True,non-hateful
2336,2336,ident_pos_nh,2422,Women are great. ,non-hateful,women,-,great,great,281.0,41.0,512,[IDENTITY_P] are great.,Women are great. ,0,True,False,False,False,False,False,False,non-hateful
2337,2337,ident_pos_nh,2423,Trans people are great. ,non-hateful,trans people,-,great,great,282.0,41.0,512,[IDENTITY_P] are great.,Trans people are great. ,6,False,True,False,False,False,False,False,non-hateful
2338,2338,ident_pos_nh,2424,Gay people are great. ,non-hateful,gay people,-,great,great,283.0,41.0,512,[IDENTITY_P] are great.,Gay people are great. ,3,False,False,True,False,False,False,False,non-hateful
2339,2339,ident_pos_nh,2425,Black people are great. ,non-hateful,black people,-,great,great,284.0,41.0,512,[IDENTITY_P] are great.,Black people are great. ,4,False,False,False,True,False,False,False,non-hateful
2340,2340,ident_pos_nh,2426,Disabled people are great. ,non-hateful,disabled people,-,great,great,285.0,41.0,512,[IDENTITY_P] are great.,Disabled people are great. ,2,False,False,False,False,True,False,False,non-hateful
2341,2341,ident_pos_nh,2427,Muslims are great. ,non-hateful,Muslims,-,great,great,286.0,41.0,512,[IDENTITY_P] are great.,Muslims are great. ,1,False,False,False,False,False,True,False,non-hateful
2342,2342,ident_pos_nh,2428,Immigrants are great. ,non-hateful,immigrants,-,great,great,287.0,41.0,512,[IDENTITY_P] are great.,Immigrants are great. ,5,False,False,False,False,False,False,True,non-hateful
2343,2343,ident_pos_nh,2429,Women like you are absolute heroes. ,non-hateful,women,-,heroes,hero,295.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Women like you are absolute heroes. ,0,True,False,False,False,False,False,False,non-hateful
2344,2344,ident_pos_nh,2430,Trans people like you are absolute heroes. ,non-hateful,trans people,-,heroes,hero,296.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Trans people like you are absolute heroes. ,6,False,True,False,False,False,False,False,non-hateful
2345,2345,ident_pos_nh,2431,Gay people like you are absolute heroes. ,non-hateful,gay people,-,heroes,hero,297.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Gay people like you are absolute heroes. ,3,False,False,True,False,False,False,False,non-hateful
2346,2346,ident_pos_nh,2432,Black people like you are absolute heroes. ,non-hateful,black people,-,heroes,hero,298.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Black people like you are absolute heroes. ,4,False,False,False,True,False,False,False,non-hateful
2347,2347,ident_pos_nh,2433,Disabled people like you are absolute heroes. ,non-hateful,disabled people,-,heroes,hero,299.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Disabled people like you are absolute heroes. ,2,False,False,False,False,True,False,False,non-hateful
2348,2348,ident_pos_nh,2434,Muslims like you are absolute heroes. ,non-hateful,Muslims,-,heroes,hero,300.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Muslims like you are absolute heroes. ,1,False,False,False,False,False,True,False,non-hateful
2349,2349,ident_pos_nh,2435,Immigrants like you are absolute heroes. ,non-hateful,immigrants,-,heroes,hero,301.0,43.0,513,[IDENTITY_P] like you are absolute heroes.,Immigrants like you are absolute heroes. ,5,False,False,False,False,False,False,True,non-hateful
2350,2350,ident_pos_nh,2436,Women are wonderful beings. ,non-hateful,women,-,wonderful,wonderful,337.0,49.0,514,[IDENTITY_P] are wonderful beings.,Women are wonderful beings. ,0,True,False,False,False,False,False,False,non-hateful
2351,2351,ident_pos_nh,2437,Trans people are wonderful beings. ,non-hateful,trans people,-,wonderful,wonderful,338.0,49.0,514,[IDENTITY_P] are wonderful beings.,Trans people are wonderful beings. ,6,False,True,False,False,False,False,False,non-hateful
2352,2352,ident_pos_nh,2438,Gay people are wonderful beings. ,non-hateful,gay people,-,wonderful,wonderful,339.0,49.0,514,[IDENTITY_P] are wonderful beings.,Gay people are wonderful beings. ,3,False,False,True,False,False,False,False,non-hateful
2353,2353,ident_pos_nh,2439,Black people are wonderful beings. ,non-hateful,black people,-,wonderful,wonderful,340.0,49.0,514,[IDENTITY_P] are wonderful beings.,Black people are wonderful beings. ,4,False,False,False,True,False,False,False,non-hateful
2354,2354,ident_pos_nh,2440,Disabled people are wonderful beings. ,non-hateful,disabled people,-,wonderful,wonderful,341.0,49.0,514,[IDENTITY_P] are wonderful beings.,Disabled people are wonderful beings. ,2,False,False,False,False,True,False,False,non-hateful
2355,2355,ident_pos_nh,2441,Muslims are wonderful beings. ,non-hateful,Muslims,-,wonderful,wonderful,342.0,49.0,514,[IDENTITY_P] are wonderful beings.,Muslims are wonderful beings. ,1,False,False,False,False,False,True,False,non-hateful
2356,2356,ident_pos_nh,2442,Immigrants are wonderful beings. ,non-hateful,immigrants,-,wonderful,wonderful,343.0,49.0,514,[IDENTITY_P] are wonderful beings.,Immigrants are wonderful beings. ,5,False,False,False,False,False,False,True,non-hateful
2357,2357,ident_pos_nh,2443,Female lives are worth so much. ,non-hateful,women,-,lives ... worth so much,worth much,365.0,53.0,515,[IDENTITY_A] lives are worth so much.,Female lives are worth so much. ,0,True,False,False,False,False,False,False,non-hateful
2358,2358,ident_pos_nh,2444,Trans lives are worth so much. ,non-hateful,trans people,-,lives ... worth so much,worth much,366.0,53.0,515,[IDENTITY_A] lives are worth so much.,Trans lives are worth so much. ,6,False,True,False,False,False,False,False,non-hateful
2359,2359,ident_pos_nh,2445,Gay lives are worth so much. ,non-hateful,gay people,-,lives ... worth so much,worth much,367.0,53.0,515,[IDENTITY_A] lives are worth so much.,Gay lives are worth so much. ,3,False,False,True,False,False,False,False,non-hateful
2360,2360,ident_pos_nh,2446,Black lives are worth so much. ,non-hateful,black people,-,lives ... worth so much,worth much,368.0,53.0,515,[IDENTITY_A] lives are worth so much.,Black lives are worth so much. ,4,False,False,False,True,False,False,False,non-hateful
